Planet Name,Discovery Method,Discovery Year,Controversial Flag,Orbital Period [days],Planet Radius [Earth Radius],Planet Mass [Earth Mass],Orbit Semi-Major Axis [au],Eccentricity,Equilibrium Temperature [K],Insolation Flux [Earth Flux]
OGLE-2017-BLG-0604L b,Microlensing,2020,0,,14.200,160.00000,4.060000,,,
OGLE-2017-BLG-1049L b,Microlensing,2020,0,,12.800,1760.00000,3.920000,,,
OGLE-2017-BLG-1099L b,Microlensing,2021,0,,13.100,959.84179,2.730000,,,
OGLE-2017-BLG-1140L b,Microlensing,2018,0,,13.500,505.00000,1.020000,,,
OGLE-2017-BLG-1375L b,Microlensing,2020,0,,12.400,3585.00000,3.040000,,,
OGLE-2017-BLG-1434L b,Microlensing,2018,0,,1.940,4.43000,1.180000,,,
OGLE-2017-BLG-1522L b,Microlensing,2018,0,,14.000,240.00000,0.590000,,,
OGLE-2018-BLG-0383L b,Microlensing,2022,0,,2.410,6.40000,1.800000,,,
OGLE-2018-BLG-0532L b,Microlensing,2020,0,,2.370,6.22800,1.064000,,,
OGLE-2018-BLG-0567L b,Microlensing,2021,0,,12.300,101.70509,2.720000,,,
OGLE-2018-BLG-0596L b,Microlensing,2019,0,,3.810,13.93000,0.970000,,,
OGLE-2018-BLG-0677L b,Microlensing,2020,0,,1.820,3.96000,0.630000,,,
OGLE-2018-BLG-0740L b,Microlensing,2019,0,5480.00000000,12.900,1500.00000,5.000000,0.000000,,
OGLE-2018-BLG-0962L b,Microlensing,2021,0,,13.600,425.89007,3.590000,,,
OGLE-2018-BLG-1185L b,Microlensing,2021,0,,2.830,8.40000,1.540000,,,
OGLE-2018-BLG-1269L b,Microlensing,2020,0,,14.100,210.00000,4.510000,,,
OGLE-2018-BLG-1428L b,Microlensing,2021,0,,14.000,240.00000,3.300000,,,
OGLE-2018-BLG-1700L b,Microlensing,2020,0,,12.900,1400.00000,2.800000,,,
OGLE-2019-BLG-0299L b,Microlensing,2021,0,,12.700,1976.89269,2.800000,,,
OGLE-2019-BLG-0304L b,Microlensing,2021,0,,14.200,162.09249,1.230000,,,
OGLE-2019-BLG-0362L b,Microlensing,2022,0,,13.100,1036.12061,2.180000,,,
OGLE-2019-BLG-0954L b,Microlensing,2021,0,,12.300,4513.16338,2.650000,,,
OGLE-2019-BLG-0960L b,Microlensing,2021,0,,1.390,2.50000,1.900000,,,
OGLE-2019-BLG-1470L AB c,Microlensing,2022,0,,13.300,699.22250,3.200000,,,
OGLE-TR-10 b,Transit,2004,0,3.10127800,14.011,197.04600,0.043400,0.820000,1702,
OGLE-TR-111 b,Transit,2004,0,4.01444630,11.422,174.79900,0.047300,0.540000,1019,
OGLE-TR-113 b,Transit,2004,0,1.43247520,12.251,400.44900,0.022890,0.150000,1342,
OGLE-TR-132 b,Transit,2004,0,1.68986800,13.450,375.02000,0.030350,0.600000,2013,
OGLE-TR-182 b,Transit,2007,0,3.97910000,12.666,320.99500,0.051000,0.000000,1550,
OGLE-TR-211 b,Transit,2007,0,3.67724000,15.244,327.35100,0.051000,0.000000,1686,
OGLE-TR-56 b,Transit,2002,0,1.21191890,15.278,441.77000,0.023830,0.670000,2212,
OGLE2-TR-L9 b,Transit,2008,0,2.48553350,18.046,1430.17500,0.030800,,2034,4135.36
Oph 11 b,Imaging,2006,0,7300000.00000000,12.300,4449.62000,243.000000,,2175,
PH1 b,Transit,2012,0,138.31700000,6.180,169.00000,0.652000,0.070200,481,
PH2 b,Transit,2013,0,282.52550000,10.120,25426.40000,0.828000,0.410000,281,1.21
POTS-1 b,Transit,2013,0,3.16062960,10.548,734.16000,0.037340,,,
PSR B0329+54 b,Pulsar Timing,2017,0,10140.00000000,1.220,1.97000,10.260000,0.236000,,
PSR B1620-26 b,Pulsar Timing,2003,0,,13.300,794.57500,23.000000,,,
PSR J1719-1438 b,Pulsar Timing,2011,0,0.09070629,,382.80000,0.004400,0.060000,,
PSR J2322-2650 b,Pulsar Timing,2017,0,0.32296400,13.900,252.64307,0.010200,0.001700,,
Pr0201 b,Radial Velocity,2012,0,4.42640000,14.200,171.62820,0.060000,0.000000,,
Proxima Cen b,Radial Velocity,2016,0,11.18600000,1.080,1.27000,0.048500,0.350000,234,0.65
Qatar-1 b,Transit,2010,0,1.42002420,12.812,411.27202,0.023320,0.000000,1418,382.33
Qatar-10 b,Transit,2019,0,1.64532100,17.295,233.92288,0.028600,0.000000,1955,1816.48
Qatar-2 b,Transit,2011,0,1.33711647,14.056,792.63500,0.021530,0.000000,1344,
Qatar-3 b,Transit,2017,0,2.50792040,12.285,1369.84730,0.037830,0.000000,1681,1330.00
Qatar-4 b,Transit,2017,0,1.80535640,12.722,1938.76300,0.028030,0.000000,1385,614.00
Qatar-5 b,Transit,2017,0,2.87923190,12.408,1373.02560,0.041270,0.000000,1415,669.00
Qatar-6 b,Transit,2017,0,3.50619500,11.904,212.31044,0.042300,0.000000,1006,27.55
Qatar-7 b,Transit,2019,0,2.03204600,19.055,597.52040,0.035200,0.000000,2053,
Qatar-8 b,Transit,2019,0,3.71495000,14.404,117.91493,0.047400,0.000000,1457,698.15
Qatar-9 b,Transit,2019,0,1.54073100,11.310,378.21770,0.023400,0.000000,1134,210.67
ROXs 12 b,Imaging,2013,0,,12.200,5085.00000,210.000000,0.830000,,
ROXs 42 B b,Imaging,2013,0,,12.500,2860.00000,157.000000,0.580000,1975,
RR Cae b,Eclipse Timing Variations,2012,0,4343.50000000,13.000,1334.88600,5.300000,0.000000,,
Ross 128 b,Radial Velocity,2017,0,9.86580000,1.110,1.40000,0.049600,0.116000,301,1.38
Ross 458 c,Imaging,2010,0,,14.011,1906.98000,1100.000000,,,
Ross 508 b,Radial Velocity,2022,0,10.77000000,1.830,4.00000,0.053660,0.330000,,
SR 12 AB c,Imaging,2010,0,,12.300,4131.62000,,,,
SWEEPS-11 b,Transit,2006,0,1.79600000,12.666,3082.82000,0.030000,,,
SWEEPS-4 b,Transit,2006,0,4.20000000,9.079,1207.70000,0.055000,,,
TAP 26 b,Radial Velocity,2017,0,10.79000000,13.500,527.59780,0.096800,,,
TCP J05074264+2447555 b,Microlensing,2018,0,,4.720,20.00000,0.940000,,,
TIC 172900988 b,Transit,2021,0,200.45200000,11.250,942.00000,0.902810,0.027100,,
TIC 237913194 b,Transit,2020,0,15.16886500,12.520,617.22586,0.120700,0.575000,974,83.39
TIC 257060897 b,Transit,2021,0,3.66002800,16.701,212.94503,0.051000,0.030000,1762,1215.02
TOI-1075 b,Transit,2022,0,0.60473280,1.720,3.61000,0.011800,,1336,528.02
TOI-1107 b,Transit,2022,0,4.07823870,14.572,1064.72516,0.056100,0.025000,1728,532.00
TOI-1181 b,Transit,2022,0,2.10319500,14.572,375.03752,,,2073,3069.88
TOI-1201 b,Transit,2021,0,2.49198630,2.415,6.28000,0.028700,0.000000,703,40.60
TOI-122 b,Transit,2020,0,5.07803000,2.720,7.85000,0.039200,0.000000,471,8.80
TOI-1227 b,Transit,2022,0,27.36397000,9.572,66.50000,0.088600,,244,3.21
TOI-1231 b,Transit,2021,0,24.24558600,3.650,15.40000,0.128800,0.087000,330,1.93
TOI-1235 b,Transit,2020,0,3.44471700,1.694,5.90000,0.038260,0.150000,775,60.30
TOI-1259 A b,Transit,2021,0,3.47797800,11.456,140.16233,0.040700,0.000000,963,116.75
TOI-1268 b,Transit,2022,0,8.15770940,9.100,96.40000,0.071100,0.105000,919,90.60
TOI-1278 b,Transit,2021,0,14.47567000,12.218,5879.82553,0.095000,0.013000,408,6.54
TOI-1296 b,Transit,2021,0,3.94437150,13.798,94.71287,0.049700,0.055000,1562,810.21
TOI-1298 b,Transit,2021,0,4.53716400,9.427,113.14691,0.059000,0.032000,1388,490.12
TOI-132 b,Transit,2020,0,2.10970190,3.420,22.40000,0.026000,0.059000,1395,860.00
TOI-1333 b,Transit,2021,0,4.72021900,15.648,753.25710,0.062600,0.073000,1679,1076.67
TOI-1338 b,Transit,2020,0,95.17400000,6.850,33.00000,0.460700,0.088000,255,0.99
TOI-1411 b,Transit,2022,0,1.45203580,1.360,2.42000,0.023000,,1136,277.81
TOI-1422 b,Transit,2022,0,12.99720000,3.960,9.00000,0.108000,0.040000,867,87.98
TOI-1431 b,Transit,2021,0,2.65023700,16.701,991.62463,0.046000,0.002200,2370,5300.00
TOI-1442 b,Transit,2022,0,0.40906770,1.170,1.71000,0.007100,,1072,402.18
TOI-1452 b,Transit,2022,0,11.06201000,1.672,4.82000,0.061000,0.000000,326,1.80
TOI-1478 b,Transit,2021,0,10.18024900,11.882,270.47333,0.090300,0.024000,918,87.77
TOI-150.01,Transit,2019,0,5.85748700,14.067,797.75330,0.070370,0.262000,1404,750.92
TOI-1516 b,Transit,2022,0,2.05601400,15.244,1004.33777,,,1840,1903.14
TOI-1518 b,Transit,2021,0,1.90260300,21.017,731.00534,0.038900,0.010000,2492,19308.80
TOI-157 b,Transit,2020,0,2.08454350,14.415,375.03940,0.031380,0.000000,1588,1062.00
TOI-1601 b,Transit,2021,0,5.33175100,13.888,314.65170,0.068640,0.036000,1619,1071.42
TOI-163 b,Transit,2019,0,4.23130600,16.690,387.75260,0.058000,0.000000,1669,1489.11
TOI-1634 b,Transit,2021,0,0.98934300,1.790,4.91000,0.015450,0.160000,924,121.00
TOI-1685 b,Transit,2021,0,0.66914030,1.700,3.78000,0.011557,0.000000,1069,217.00
TOI-169 b,Transit,2020,0,2.25544770,12.173,251.40353,0.035240,0.000000,1715,1443.00
TOI-1693 b,Transit,2022,0,1.76669570,1.410,2.57000,0.022600,,764,57.02
TOI-1696 b,Transit,2022,0,2.50031100,3.090,48.80000,0.022900,0.000000,489,13.50
TOI-1710 b,Transit,2022,0,24.28342900,5.340,28.30000,0.160000,0.160000,659,31.48
TOI-172 b,Transit,2019,0,9.47725000,10.817,1722.63860,0.091400,0.380600,1198,299.00
TOI-1728 b,Transit,2020,0,3.49151000,5.050,26.78000,0.039100,0.057000,767,57.78
TOI-1759 b,Transit,2022,0,18.85019000,3.140,10.80000,0.117700,0.000000,443,6.39
TOI-1789 b,Transit,2021,0,3.20866400,16.141,222.47988,0.048820,,1927,2300.00
TOI-1807 b,Transit,2021,0,0.54937200,1.258,2.57000,0.008120,0.000000,2100,1407.22
TOI-1820 b,Transit,2022,0,4.86067400,12.778,731.00534,0.061000,0.043000,1375,292.25
TOI-1842 b,Transit,2021,0,9.57390000,11.657,68.01528,0.100100,,1208,354.64
TOI-1860 b,Transit,2022,0,1.06621070,1.310,2.27000,0.020400,,1885,920.89
TOI-1899 b,Transit,2020,0,29.02000000,12.890,209.76780,0.158700,0.118000,362,2.90
TOI-201 b,Transit,2021,0,52.97818000,11.299,133.48860,0.300000,0.280000,759,8.08
TOI-2025 b,Transit,2022,0,8.87207800,12.520,1398.44499,0.092000,0.410000,1167,130.34
TOI-2046 b,Transit,2022,0,1.49718420,16.141,731.00534,,,2486,6345.14
TOI-2048 b,Transit,2022,0,13.79019000,2.060,4.90000,,0.130000,646,29.04
TOI-206 b,Transit,2022,0,0.73631040,1.300,2.24000,0.011200,,910,117.76
TOI-2081 b,Transit,2022,0,10.50534000,2.040,4.82000,0.075200,,488,8.10
TOI-2109 b,Transit,2021,0,0.67247414,15.098,1595.49860,0.017910,,3646,14429.00
TOI-2136 b,Transit,2022,0,7.85192800,2.190,6.37000,0.057000,0.000000,395,4.00
TOI-2158 b,Transit,2022,0,8.60077000,10.761,260.61929,0.075000,0.070000,1188,81.50
TOI-2180 b,Transit,2022,0,260.79000000,11.321,875.61726,0.828000,0.368300,348,2.71
TOI-2184 b,Transit,2022,0,6.90683000,11.400,206.58846,,0.080000,1491,1429.00
TOI-2193 A b,Transit,2022,0,2.12257350,19.840,298.75870,0.033190,0.000000,1763,1600.00
TOI-2196 b,Transit,2022,0,1.19472680,3.510,26.00000,0.022340,0.000000,1860,2000.00
TOI-220 b,Transit,2021,0,10.69526400,3.030,13.80000,0.089110,0.032000,805,16.96
TOI-2207 b,Transit,2022,0,8.00196800,11.153,203.41018,0.085400,0.174000,1259,406.00
TOI-2236 b,Transit,2022,0,3.53159020,14.370,502.16888,0.050090,0.000000,1688,1356.00
TOI-2257 b,Transit,2021,0,35.18934600,2.194,5.45000,0.145000,0.496000,256,1.30
TOI-2260 b,Transit,2022,0,0.35247280,1.620,3.26000,0.009700,,2609,6839.78
TOI-2285 b,Transit,2021,0,27.26955000,1.740,19.50000,0.136300,0.300000,284,1.54
TOI-2337 b,Transit,2022,0,2.99432000,10.088,508.52545,,0.019000,1776,1653.84
TOI-237 b,Transit,2020,0,5.43609800,1.440,2.67000,0.034100,0.000000,388,3.70
TOI-2406 b,Transit,2021,0,3.07668960,2.940,8.96000,0.022800,0.260000,447,6.55
TOI-2411 b,Transit,2022,0,0.78269420,1.680,3.46000,0.014400,,1355,651.91
TOI-2421 b,Transit,2022,0,4.34740320,10.368,105.83686,0.054300,0.000000,1534,923.60
TOI-2427 b,Transit,2022,0,1.30600110,1.800,3.89000,0.020200,,1117,62.71
TOI-2445 b,Transit,2022,0,0.37112810,1.250,2.10000,0.006400,,1060,204.49
TOI-251 b,Transit,2021,0,4.93777000,2.740,317.83000,0.057410,0.000000,1041,277.75
TOI-2545 b,Transit,2022,0,7.99403700,2.750,8.00000,,,1023,258.82
TOI-2567 b,Transit,2022,0,5.98394400,10.929,63.88351,0.067200,0.000000,1352,558.00
TOI-257 b,Transit,2021,0,18.38818000,7.163,43.86032,0.152800,0.000000,1027,186.00
TOI-2570 b,Transit,2022,0,2.98876150,13.641,260.61929,0.041450,0.000000,1431,699.00
TOI-2669 b,Transit,2022,0,6.20340000,19.728,193.87533,,0.090000,1182,324.07
TOI-269 b,Transit,2021,0,3.69771040,2.770,8.80000,0.034500,0.425000,531,19.00
TOI-3331 A b,Transit,2022,0,2.01802310,12.980,721.47048,0.031440,0.000000,1488,818.50
TOI-3362 b,Transit,2021,0,18.09547000,12.801,1598.35906,0.153000,0.815000,643,28.49
TOI-3540 A b,Transit,2022,0,3.11999900,23.539,375.03752,0.042890,0.000000,1498,841.30
TOI-3629 b,Transit,2022,0,3.93655100,8.295,82.63539,0.043000,0.050000,690,39.00
TOI-3693 b,Transit,2022,0,9.08851600,12.599,324.18498,0.081300,0.000000,801,68.60
TOI-3714 b,Transit,2022,0,2.15484900,11.321,222.47988,0.027000,0.030000,750,54.00
TOI-3757 b,Transit,2022,0,3.43875300,12.000,85.30000,0.038450,0.140000,759,55.40
TOI-4137 b,Transit,2022,0,3.80161220,13.574,457.67291,0.052220,0.000000,1570,1013.00
TOI-4329 b,Transit,2022,0,2.92230000,16.813,143.02278,,0.068000,1818,1815.54
TOI-4479 b,Transit,2022,0,1.15890000,2.820,8.35000,0.016400,,861,92.50
TOI-481 b,Transit,2020,0,10.33111000,11.097,486.27990,0.097000,0.153000,1370,342.63
TOI-5153 b,Transit,2022,0,20.33003000,11.882,1036.12061,0.158000,0.091000,906,49.56
TOI-5174 b,Transit,2022,0,12.21428600,5.351,24.80000,,,808,100.91
TOI-519 b,Transit,2021,0,1.26523280,11.994,4449.62000,0.012000,,760,53.99
TOI-5238 b,Transit,2022,0,4.87217100,5.220,23.70000,,,1042,195.93
TOI-530 b,Transit,2021,0,6.38759700,9.303,127.13136,0.052000,0.000000,565,14.26
TOI-532 b,Transit,2021,0,2.32665080,5.820,61.50000,0.029600,0.000000,867,94.10
TOI-5398 b,Transit,2022,0,10.59092300,11.657,,,,919,118.41
TOI-540 b,Transit,2020,0,1.23914910,0.903,0.67400,0.012230,0.000000,611,23.40
TOI-544 b,Transit,2022,0,1.54835100,2.030,4.78000,0.025100,,1082,240.20
TOI-5542 b,Transit,2022,0,75.12375000,11.310,419.53350,0.332000,0.018000,441,9.60
TOI-558 b,Transit,2021,0,14.57407100,12.173,1147.36055,0.129100,0.298000,1061,248.86
TOI-559 b,Transit,2021,0,6.98390950,12.229,1910.14873,0.072300,0.151000,1180,404.92
TOI-564 b,Transit,2020,0,1.65114400,11.433,464.98529,0.027340,0.072000,1714,1423.00
TOI-620 b,Transit,2022,0,5.09881790,3.760,13.60000,0.048250,0.220000,604,20.80
TOI-628 b,Transit,2021,0,3.40956750,11.882,2011.86390,0.048600,0.072000,1586,1052.90
TOI-640 b,Transit,2021,0,5.00377750,19.851,279.69040,0.066080,0.050000,1749,1720.77
TOI-674 b,Transit,2021,0,1.97714300,5.250,23.60000,0.025000,0.000000,635,38.40
TOI-677 b,Transit,2020,0,11.23660000,13.115,392.83788,0.103800,0.435000,1252,200.55
TOI-813 b,Transit,2020,0,83.89110000,6.710,36.40000,0.423000,0.000000,610,23.10
TOI-824 b,Transit,2020,0,1.39297800,2.926,18.46700,0.021770,,1253,412.00
TOI-833 b,Transit,2022,0,1.04187770,1.270,2.15000,0.017100,,1118,270.07
TOI-837 b,Transit,2020,0,8.32487620,8.631,381.39600,,0.000000,907,112.71
TOI-849 b,Transit,2020,0,0.76552414,3.444,39.09000,0.015980,0.000000,1932,2314.06
TOI-892 b,Transit,2020,0,10.62656000,11.994,301.93850,0.092000,0.125000,1397,571.01
TOI-905 b,Transit,2020,0,3.73949400,13.126,211.99261,0.046660,0.024000,1192,337.00
TOI-954 b,Transit,2020,0,3.68497290,9.550,55.30242,0.049630,0.140000,1526,1393.00
TYC 0434-04538-1 b,Radial Velocity,2021,0,193.20000000,12.700,1938.76300,0.660000,0.080000,,
TYC 2187-512-1 b,Radial Velocity,2022,0,691.90000000,12.500,104.88337,1.220000,0.050000,,
TYC 3318-01333-1 b,Radial Velocity,2018,0,562.00000000,13.100,1086.97860,1.414000,0.098000,,
TYC 3667-1280-1 b,Radial Velocity,2016,0,26.46800000,12.800,1716.28200,0.210000,0.036000,1350,
TYC 4282-00605-1 b,Radial Velocity,2017,0,101.54000000,12.400,3426.20740,0.422000,0.280000,,
TrES-1 b,Transit,2004,0,3.03007000,12.666,266.97720,0.039250,0.000000,1140,318.46
TrES-2 b,Transit,2006,0,2.47063000,15.244,473.56670,0.035630,0.000000,1466,903.86
TrES-3 b,Transit,2007,0,1.30618581,14.975,607.03000,0.022820,0.000000,1638,1025.50
TrES-4 b,Transit,2007,0,3.55395000,18.046,247.90740,0.050840,0.000000,1778,1061.86
TrES-5 b,Transit,2011,0,1.48224686,13.384,568.91570,0.024590,0.030000,1480,442.99
UKIRT-2017-BLG-001L b,Microlensing,2018,0,,13.700,407.00000,4.180000,,,
USco CTIO 108 b,Imaging,2008,0,,12.300,4449.62000,670.000000,,,
USco1556 b,Imaging,2019,0,,12.300,4767.45000,3500.000000,,2240,
USco1621 b,Imaging,2019,0,,12.200,5085.28000,2880.000000,,2270,
V0391 Peg b,Pulsation Timing Variations,2007,0,1170.00000000,13.100,1017.05600,1.700000,0.000000,,
V830 Tau b,Radial Velocity,2016,1,4.92700000,14.000,222.48100,0.057000,0.000000,,
VHS J125601.92-125723.9 b,Imaging,2015,0,,12.400,3559.69600,102.000000,,,
WASP-1 b,Transit,2007,0,2.51994540,16.623,271.41500,0.038890,0.000000,1812,
WASP-10 b,Transit,2008,0,3.09276160,12.106,1001.12000,0.037810,0.047300,1370,
WASP-100 b,Transit,2014,0,2.84938000,14.908,400.46580,0.045740,0.000000,2190,3854.88
WASP-101 b,Transit,2014,0,3.58572000,16.029,162.09330,0.050570,0.000000,1560,1089.17
WASP-103 b,Transit,2014,0,0.92554200,17.127,473.54700,0.019850,0.150000,2508,
WASP-104 b,Transit,2014,0,1.75541370,12.745,404.26300,0.029180,0.000000,1516,867.74
WASP-105 b,Transit,2017,0,7.87288000,10.761,572.09400,0.075000,0.000000,900,166.54
WASP-106 b,Transit,2014,0,9.28971000,11.433,514.88460,0.091700,0.000000,1140,315.86
WASP-11 b,Transit,2008,0,3.72247000,12.442,251.08570,0.043500,0.000000,992,184.98
WASP-110 b,Transit,2021,0,3.77840121,13.877,162.09249,,0.000000,,
WASP-113 b,Transit,2016,0,4.54216875,15.793,150.96925,0.058850,0.000000,1496,1097.00
WASP-114 b,Transit,2016,0,1.54877430,15.009,562.24127,0.028510,0.012000,2043,
WASP-117 b,Transit,2014,0,10.02165000,11.882,95.34900,0.094590,0.300000,1001,211.79
WASP-118 b,Transit,2016,0,4.04604350,16.141,163.36462,0.054530,0.000000,1729,1687.71
WASP-119 b,Transit,2016,0,2.49979000,15.693,390.93090,0.036300,0.058000,1600,907.86
WASP-12 b,Transit,2008,0,1.09142000,21.712,465.62095,0.023200,0.044700,2593,5597.87
WASP-120 b,Transit,2016,0,3.61127060,16.511,1541.47550,0.051400,0.057000,1880,1818.55
WASP-121 b,Transit,2016,0,1.27492504,19.649,367.72747,0.025960,0.000000,2720,5431.24
WASP-123 b,Transit,2016,0,2.97764120,14.773,285.72917,0.042630,0.000000,1520,865.49
WASP-124 b,Transit,2016,0,3.37265000,13.899,190.69800,0.044900,0.017000,1400,615.17
WASP-127 b,Transit,2016,0,4.17806203,14.695,52.34660,0.048400,0.000000,1400,679.79
WASP-129 b,Transit,2016,0,5.74814500,10.424,317.83000,0.062800,0.096000,1100,345.72
WASP-13 b,Transit,2009,0,4.35301000,13.675,114.41880,0.053620,0.000000,1531,617.31
WASP-130 b,Transit,2016,0,11.55098000,9.976,390.93090,0.101200,0.000000,833,99.63
WASP-131 b,Transit,2016,0,5.32202300,13.675,85.81410,0.060700,0.000000,1460,748.21
WASP-133 b,Transit,2016,0,2.17642300,13.563,368.68280,0.034500,0.170000,1790,
WASP-135 b,Transit,2015,0,1.40137940,14.572,603.87700,0.024300,0.000000,1404,917.41
WASP-136 b,Transit,2016,0,5.21535700,15.468,479.92330,0.066100,,1742,1843.47
WASP-138 b,Transit,2016,0,3.63443300,12.218,387.75260,0.049400,,1590,1133.73
WASP-139 b,Transit,2016,0,5.92426200,8.967,37.18611,0.062000,0.000000,910,120.71
WASP-14 b,Transit,2008,0,2.24375000,15.468,2809.61720,0.037000,0.090000,1872,1356.33
WASP-140 b,Transit,2016,0,2.23598350,16.141,775.50520,0.032300,0.047000,1320,491.33
WASP-141 b,Transit,2016,0,3.31065100,13.563,854.96270,0.046900,0.000000,1540,1061.55
WASP-142 b,Transit,2016,0,2.05286800,17.150,266.97720,0.034700,0.000000,2000,3140.92
WASP-144 b,Transit,2018,0,2.27831520,9.528,139.84520,0.031600,0.000000,1260,775.88
WASP-145 A b,Transit,2018,0,1.76903810,10.088,282.86870,0.026100,0.000000,1200,313.40
WASP-147 b,Transit,2018,0,4.60273000,12.498,87.40325,0.054900,0.000000,1404,591.95
WASP-15 b,Transit,2009,0,3.75210000,15.805,171.62820,0.051650,0.000000,1676,1237.74
WASP-150 b,Transit,2020,0,5.64420700,11.994,2688.84180,0.069400,0.377500,1460,228.46
WASP-151 b,Transit,2017,0,4.53347750,13.305,100.43378,0.055000,0.000000,1312,460.00
WASP-153 b,Transit,2017,0,3.33260900,17.374,123.95370,0.048000,0.009000,1700,1400.00
WASP-156 b,Transit,2017,0,3.83616900,5.717,40.68224,0.045300,0.007000,970,150.00
WASP-157 b,Transit,2016,0,3.95162300,11.190,182.43442,0.049900,0.000000,1193,
WASP-158 b,Transit,2018,0,3.65633300,11.994,886.74570,0.051700,0.000000,1590,903.01
WASP-159 b,Transit,2018,0,3.84040100,15.468,174.80650,0.053800,0.000000,1850,1599.92
WASP-16 b,Transit,2009,0,3.11860000,13.675,394.10920,0.041500,0.000000,1389,481.92
WASP-160 B b,Transit,2018,0,3.76849520,12.218,88.35674,0.045200,0.000000,1119,210.58
WASP-161 b,Transit,2018,0,5.40604250,12.812,791.39670,0.067300,,1557,990.00
WASP-162 b,Transit,2018,0,9.62468000,11.209,1652.71600,0.087100,0.434000,910,121.92
WASP-163 b,Transit,2018,0,1.60968840,13.473,594.34210,0.026600,,1638,1200.00
WASP-164 b,Transit,2018,0,1.77712550,12.644,676.97790,0.028180,0.000000,1610,1043.21
WASP-165 b,Transit,2018,0,3.46550900,14.123,209.13214,0.048230,0.000000,1624,545.16
WASP-166 b,Transit,2019,0,5.44354000,7.062,32.10083,0.064100,0.000000,1270,440.00
WASP-167 b,Transit,2017,0,2.02195960,17.710,2542.64000,0.036500,,2329,6416.64
WASP-168 b,Transit,2018,0,4.15365800,16.814,133.48860,0.051900,0.000000,1340,278.89
WASP-169 b,Transit,2019,0,5.61141180,14.617,178.30263,0.068100,0.000000,1604,1486.86
WASP-17 b,Transit,2009,0,3.73543000,20.961,247.90740,0.051500,0.000000,1755,1292.19
WASP-170 b,Transit,2018,0,2.34478022,12.285,508.52800,0.033700,,1422,680.00
WASP-171 b,Transit,2019,0,3.81862440,10.985,344.52772,0.050400,0.000000,1642,1200.24
WASP-172 b,Transit,2018,0,5.47743300,17.598,149.38010,0.069400,0.000000,1740,1506.50
WASP-173 A b,Transit,2018,0,1.38665318,13.451,1172.79270,0.024800,0.000000,1880,1920.00
WASP-174 b,Transit,2018,0,4.23370050,16.107,104.88337,0.055030,0.000000,1528,901.90
WASP-175 b,Transit,2019,0,3.06529070,13.540,314.65170,0.044030,0.000000,1571,649.43
WASP-176 b,Transit,2020,0,3.89905200,16.870,271.74465,0.053500,0.000000,1721,
WASP-177 b,Transit,2019,0,3.07172200,17.710,161.45764,0.039570,,1142,279.76
WASP-178 b,Transit,2019,0,3.34482850,20.288,527.59780,0.055800,0.000000,2470,5550.00
WASP-180 A b,Transit,2019,0,3.40926400,13.899,286.04700,0.048000,0.000000,1540,918.36
WASP-181 b,Transit,2019,0,4.51950640,13.271,95.03117,0.054270,,1186,382.45
WASP-182 b,Transit,2019,0,3.37698480,9.528,47.03884,0.045100,0.000000,1479,756.26
WASP-183 b,Transit,2019,0,4.11177710,16.477,159.55066,0.046320,,1111,268.72
WASP-184 b,Transit,2019,0,5.18170000,14.908,181.16310,0.062700,0.000000,1480,669.02
WASP-185 b,Transit,2019,0,9.38755000,14.011,311.47340,0.090400,0.240000,1160,
WASP-186 b,Transit,2020,0,5.02679900,12.442,1341.24260,0.060000,0.330000,1347,546.85
WASP-187 b,Transit,2020,0,5.14787800,18.383,254.26400,0.065300,0.000000,1760,1594.76
WASP-189 b,Transit,2020,0,2.72403300,18.147,632.47853,0.050530,0.000000,3353,
WASP-19 b,Transit,2009,0,0.78883852,15.861,366.77398,0.016520,0.012600,2113,3320.00
WASP-190 b,Transit,2019,0,5.36775300,12.890,317.83000,0.066300,0.000000,1500,1106.26
WASP-192 b,Transit,2019,0,2.87867650,13.787,731.00900,0.040800,0.000000,1620,471.14
WASP-2 b,Transit,2007,0,2.15217500,12.117,295.89973,0.031440,0.005400,1311,492.00
WASP-20 b,Transit,2015,0,4.89962840,16.388,98.84100,0.060000,0.000000,1379,410.16
WASP-21 b,Transit,2010,0,4.32248200,11.990,95.34500,0.052000,0.000000,1340,
WASP-22 b,Transit,2010,0,3.53269000,13.787,212.94610,0.047000,0.020000,1502,837.70
WASP-23 b,Transit,2010,0,2.94442560,10.783,280.95000,0.037600,0.062000,1077,317.43
WASP-24 b,Transit,2010,0,2.34121000,15.468,394.10920,0.036510,0.000000,1772,934.47
WASP-25 b,Transit,2010,0,3.76483000,11.994,139.84520,0.047300,0.000000,1210,357.01
WASP-26 b,Transit,2010,0,2.75660000,13.563,270.15550,0.040000,0.000000,1650,1225.53
WASP-28 b,Transit,2014,0,3.40883495,13.664,282.54945,0.044200,0.000000,1456,724.65
WASP-29 b,Transit,2010,0,3.92273000,8.631,73.10090,0.045700,0.030000,970,121.77
WASP-3 b,Transit,2007,0,1.84683000,15.917,772.32690,0.031500,0.000000,2020,1862.16
WASP-31 b,Transit,2010,0,3.40590960,17.363,151.91600,0.046590,0.000000,1307,485.22
WASP-32 b,Transit,2010,0,2.71866000,10.761,835.89290,0.039400,0.000000,1388,616.33
WASP-33 b,Transit,2010,0,1.21987000,17.856,665.21819,0.023900,0.000000,2782,9391.74
